order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,product_name,sales,quantity,discount,profit,month,year,profit_margin,shipping_days,sub_category,postal_code,order_priority
292,4/15/2017,10/9/2020,Standard Shipping,292,Gregoor Heads,Home Office,Indonesia,Krajan Craken,,West,292,Office Supplies,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur,40.59,9,0.24,167.15,6,2018,0.43,8,Binders,,High
293,5/8/2018,9/3/2020,Same Day Shipping,293,Fernanda Dunabie,Corporate,Sweden,Jokkmokk,Norrbotten,North,293,Technology,ligula suspendisse ornare consequat lectus in est risus auctor sed tristique,408.22,67,0.16,251.35,3,2015,0.22,10,Binders,962 24,High
294,3/16/2019,12/16/2016,Express Shipping,294,Sebastian Devey,Consumer,Russia,Poputnaya,,West,294,Technology,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus,94.89,81,0.24,121.62,9,2015,0.32,3,Binders,352251,High
295,7/7/2019,2/1/2016,Same Day Shipping,295,Leoline Luker,Home Office,China,Qiaochong,,East,295,Office Supplies,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam,375.72,38,0.42,485.29,6,2018,0.25,6,Chairs,,Medium
296,12/23/2017,12/2/2017,Same Day Shipping,296,Thea McGeechan,Consumer,Egypt,DamanhÅ«r,,North,296,Furniture,nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo,891.29,92,0.2,115.09,7,2019,0.15,3,Binders,,High
297,2/16/2020,1/14/2016,Same Day Shipping,297,Oralle Sherrett,Consumer,Indonesia,Potikosin,,North,297,Furniture,vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget,101.87,9,0.25,244.79,4,2015,0.41,1,Chairs,,High
298,6/17/2020,9/30/2016,Same Day Shipping,298,Patty Petheridge,Home Office,Indonesia,Mekarsari,,West,298,Office Supplies,erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate,225.67,54,0.25,231.28,9,2015,0.48,5,Chairs,,Low
299,6/15/2020,3/30/2017,Standard Shipping,299,Matthew Tebald,Corporate,Sweden,Hultsfred,Kalmar,East,299,Furniture,justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus,576.34,1,0.44,105.24,7,2020,0.2,6,Chairs,577 32,High
300,3/30/2016,3/7/2018,Same Day Shipping,300,Augustin Dowsey,Consumer,Canada,Princeton,British Columbia,East,300,Office Supplies,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et,793.61,33,0.42,249.37,11,2015,0.18,8,Binders,V6V,Medium
301,5/21/2016,3/7/2017,Express Shipping,301,Rhianon McMackin,Home Office,Saudi Arabia,Al HadÄ,,East,301,Furniture,et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient,525.29,36,0.49,114.37,11,2019,0.26,7,Phones,,Medium
302,3/8/2019,3/4/2016,Standard Shipping,302,Cloe Ranns,Corporate,Argentina,La Cocha,,South,302,Furniture,convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam,235.28,47,0.19,401.29,8,2018,0.32,4,Binders,4162,Low
303,12/6/2019,3/14/2019,Same Day Shipping,303,Alvy Freak,Home Office,China,Guojiazhuang,,East,303,Office Supplies,ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo,988.6,44,0.17,317.35,9,2019,0.08,10,Chairs,,Medium
304,9/22/2016,7/21/2019,Same Day Shipping,304,Elwyn Reilingen,Home Office,Japan,TÅgane,,East,304,Furniture,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at,749.56,25,0.2,460.08,7,2020,0.5,8,Binders,289-1343,Medium
305,12/11/2017,7/11/2018,Same Day Shipping,305,Felipe Watters,Consumer,China,Ningxi,,South,305,Furniture,nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,214.72,37,0.07,495.77,8,2019,0.4,4,Binders,,Low
306,3/17/2020,9/3/2016,Express Shipping,306,Jacquelyn MacAlister,Corporate,Netherlands,Geldrop,Provincie Noord-Brabant,West,306,Office Supplies,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis,264.9,30,0.31,228.55,2,2019,0.39,3,Phones,5664,High
307,8/16/2015,11/3/2019,Same Day Shipping,307,Tanny Fishpool,Consumer,Indonesia,Kaducondong,,East,307,Technology,sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus,728.21,42,0.26,173.17,10,2018,0.35,10,Binders,,Medium
308,2/26/2016,6/8/2015,Standard Shipping,308,Marjory Vinall,Home Office,Malaysia,Sandakan,Sabah,South,308,Office Supplies,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet,831.64,61,0.37,403.38,7,2016,0.06,10,Chairs,90705,Low
309,7/4/2015,4/24/2017,Standard Shipping,309,Mattie Klejin,Consumer,Argentina,Rivadavia,,East,309,Office Supplies,feugiat et eros vestibulum ac est lacinia nisi venenatis tristique,574.43,98,0.35,414.23,4,2019,0.15,5,Binders,3081,Medium
310,1/8/2018,12/9/2019,Express Shipping,310,Luigi Halton,Corporate,Russia,Saint Petersburg,,South,310,Technology,dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante,687.26,33,0.33,340.55,8,2019,0.39,5,Binders,190990,Medium
311,4/5/2019,7/5/2016,Same Day Shipping,311,Porter Folley,Home Office,Indonesia,Ciriri,,South,311,Furniture,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer,831.17,86,0.45,220.81,2,2015,0.27,2,Binders,,High
312,11/21/2017,10/4/2018,Same Day Shipping,312,Allie Hrihorovich,Home Office,Colombia,Cerinza,,North,312,Technology,neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui,635.46,28,0.33,471.71,5,2017,0.18,9,Chairs,150627,High
313,1/8/2020,5/25/2017,Express Shipping,313,Lura Rootham,Consumer,Poland,TarÅÃ³w,,East,313,Office Supplies,pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet,136.97,20,0.09,238.52,2,2020,0.07,2,Phones,27-515,High
314,4/4/2019,2/18/2020,Express Shipping,314,Barnebas Semper,Home Office,Indonesia,Kedungsumurkrajan,,West,314,Office Supplies,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus,477.47,39,0.35,225.5,12,2015,0.34,4,Phones,,Low
315,11/10/2019,7/26/2015,Standard Shipping,315,Amandie Raven,Corporate,Kenya,Bungoma,,East,315,Office Supplies,in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio,554.67,68,0.41,345.02,1,2017,0.08,1,Binders,,Medium
316,4/30/2020,12/29/2017,Standard Shipping,316,Faustine Blaymires,Consumer,Philippines,Lemery,,South,316,Furniture,in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel,781.81,96,0.39,13.92,6,2019,0.46,10,Binders,5043,Low
317,1/26/2015,9/18/2018,Standard Shipping,317,Cameron Halloway,Home Office,New Zealand,Waipawa,,South,317,Furniture,viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a,333.56,51,0.14,23.11,12,2017,0.46,5,Binders,5782,Medium
318,3/25/2018,11/19/2020,Express Shipping,318,Skye Kestian,Consumer,Greece,FotolÃ­vos,,West,318,Furniture,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec,35.55,48,0.45,470.27,2,2018,0.38,8,Chairs,,Low
319,6/25/2017,8/5/2015,Express Shipping,319,Winn Dominick,Consumer,Sweden,Johanneshov,Stockholm,North,319,Technology,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,492.04,59,0.47,404.91,12,2017,0.17,8,Chairs,121 12,High
320,2/23/2016,9/25/2018,Same Day Shipping,320,Nessie Passey,Consumer,Comoros,PajÃ©,,North,320,Technology,posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci,546.39,71,0.46,483.82,11,2017,0.07,3,Phones,,High
321,3/22/2015,1/10/2020,Same Day Shipping,321,Jamison Angerstein,Home Office,Colombia,El Carmen,,South,321,Office Supplies,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus,975.7,36,0.48,34.32,1,2019,0.47,3,Chairs,547079,High
322,1/11/2016,1/1/2018,Standard Shipping,322,Amie Domenc,Home Office,China,Chuanpu,,North,322,Furniture,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus,618.54,31,0.5,385.11,10,2016,0.05,8,Binders,,High
323,11/12/2017,7/14/2018,Same Day Shipping,323,Geri Lightwing,Home Office,Myanmar,Hinthada,,North,323,Furniture,dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum,155.7,21,0.28,26.02,9,2017,0.28,4,Phones,,Medium
324,6/20/2019,12/5/2017,Express Shipping,324,Ky Chartres,Consumer,Russia,Sosnovyy Bor,,North,324,Office Supplies,rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo,434.03,55,0.33,277.97,3,2017,0.31,4,Binders,601808,High
325,10/25/2018,7/15/2018,Standard Shipping,325,Willi Spittles,Corporate,Poland,Cisiec,,North,325,Technology,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,800.0,33,0.06,33.61,9,2019,0.4,7,Chairs,34-383,High
326,3/11/2019,6/2/2016,Standard Shipping,326,Freddi Peltz,Consumer,China,Futian,,South,326,Technology,rutrum ac lobortis vel dapibus at diam nam tristique tortor eu,521.66,59,0.02,463.77,12,2018,0.41,3,Phones,,High
327,8/27/2015,11/1/2018,Standard Shipping,327,Hardy Bartels-Ellis,Consumer,Peru,Sepahua,,West,327,Office Supplies,diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,468.65,37,0.32,495.52,8,2015,0.06,5,Phones,,Medium
328,7/9/2016,11/19/2015,Standard Shipping,328,Beckie Aleksahkin,Consumer,Indonesia,Ledeunu,,South,328,Furniture,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,793.3,46,0.03,287.05,4,2018,0.39,6,Binders,,Low
329,6/25/2020,3/27/2018,Same Day Shipping,329,Ellene Jindrich,Home Office,China,Shagedu,,South,329,Furniture,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,450.94,48,0.33,151.47,5,2019,0.39,4,Phones,,High
330,5/25/2020,8/23/2016,Standard Shipping,330,Viva Maurice,Consumer,Philippines,Arcangel,,North,330,Furniture,vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices,295.7,83,0.37,17.37,10,2015,0.48,7,Chairs,5602,Medium
331,7/30/2015,9/28/2016,Same Day Shipping,331,Dar Gutridge,Corporate,Sweden,Tumba,Stockholm,East,331,Furniture,congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean,129.48,99,0.37,449.73,11,2018,0.09,5,Phones,147 23,Medium
332,11/24/2015,8/27/2016,Same Day Shipping,332,Celinka Zanitti,Consumer,China,Qiman,,West,332,Office Supplies,vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,199.59,65,0.45,198.33,9,2018,0.21,4,Chairs,,High
333,5/25/2016,5/10/2019,Express Shipping,333,Sully Fergyson,Home Office,Cuba,ColÃ³n,,South,333,Office Supplies,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium,119.73,58,0.12,435.98,4,2015,0.46,9,Chairs,,Medium
334,4/5/2018,11/5/2016,Express Shipping,334,Dare Dulany,Corporate,Nicaragua,Santo TomÃ¡s,,South,334,Office Supplies,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi,135.39,50,0.49,154.65,4,2018,0.08,10,Chairs,,High
335,3/23/2017,8/10/2020,Same Day Shipping,335,Adda Wilcock,Home Office,Ukraine,Strohonivka,,West,335,Furniture,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,171.74,24,0.43,277.71,1,2019,0.34,10,Binders,,High
336,11/14/2020,6/25/2018,Standard Shipping,336,Wynnie Withull,Consumer,China,Zaoxi,,East,336,Office Supplies,velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium,215.19,25,0.43,256.11,2,2016,0.16,10,Binders,,Medium
337,3/9/2018,11/15/2016,Same Day Shipping,337,Lexis Risborough,Consumer,Indonesia,Lowotukan,,East,337,Technology,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla,848.69,90,0.38,2.51,1,2015,0.35,2,Phones,,Medium
338,12/30/2017,3/23/2020,Same Day Shipping,338,Marianne Shiliton,Home Office,China,Yuankeng,,West,338,Furniture,venenatis lacinia aenean sit amet justo morbi ut odio cras mi,41.39,11,0.31,458.96,9,2016,0.32,9,Binders,,Medium
339,3/19/2019,8/23/2017,Same Day Shipping,339,Bret Pfleger,Corporate,France,Baume-les-Dames,Franche-ComtÃ©,North,339,Technology,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices,690.36,68,0.19,9.37,9,2016,0.41,1,Chairs,25117 CEDEX,Medium
340,12/4/2017,11/26/2018,Standard Shipping,340,Bob McNeillie,Consumer,Brazil,Nova Cruz,,East,340,Office Supplies,mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus,728.46,55,0.47,99.77,10,2017,0.24,6,Phones,59215-000,High
341,1/5/2017,9/14/2015,Express Shipping,341,Tamqrah Dulanty,Corporate,Ukraine,Ichnya,,West,341,Technology,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non,604.04,48,0.37,14.27,11,2019,0.09,5,Phones,,High
342,1/31/2017,11/24/2020,Standard Shipping,342,Hulda Gloves,Consumer,China,Bayan Bulag,,West,342,Office Supplies,sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac,469.36,89,0.33,110.34,7,2015,0.45,6,Binders,,Medium
343,6/10/2016,5/11/2020,Same Day Shipping,343,Ninnette Tokell,Corporate,China,Qintong,,West,343,Technology,pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu,465.18,12,0.08,446.44,12,2017,0.22,5,Chairs,,Low
344,10/1/2019,12/26/2020,Same Day Shipping,344,Magdalene Trewhela,Home Office,China,Laiwu,,West,344,Office Supplies,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus,435.78,53,0.47,146.22,6,2019,0.48,10,Phones,,Medium
345,11/20/2017,4/21/2017,Express Shipping,345,Ashleigh Baldree,Corporate,China,Leye,,East,345,Office Supplies,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam,993.34,99,0.49,46.54,2,2018,0.44,4,Chairs,,Medium
346,10/19/2017,5/21/2018,Express Shipping,346,Isac Sagar,Consumer,Indonesia,Baing,,North,346,Technology,quis lectus suspendisse potenti in eleifend quam a odio in hac,930.41,35,0.45,272.03,4,2019,0.38,6,Binders,,High
347,2/26/2019,10/18/2017,Same Day Shipping,347,Cathi Earwaker,Consumer,China,Fengtang,,South,347,Office Supplies,at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus,930.87,80,0.33,491.84,5,2018,0.36,6,Binders,,Low
348,5/27/2017,6/25/2019,Standard Shipping,348,Liam Pickover,Home Office,Sweden,Helsingborg,SkÃ¥ne,North,348,Office Supplies,vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci,317.01,31,0.45,374.42,4,2019,0.18,1,Binders,250 06,Medium
349,7/23/2020,8/5/2015,Same Day Shipping,349,Kelley Segrott,Corporate,Georgia,Marneuli,,North,349,Office Supplies,ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra,450.41,96,0.36,15.85,12,2017,0.41,2,Chairs,,High
350,7/7/2018,9/1/2019,Express Shipping,350,Franklin Craik,Home Office,Nigeria,Gwandu,,West,350,Furniture,blandit nam nulla integer pede justo lacinia eget tincidunt eget,733.33,34,0.42,416.96,5,2020,0.43,9,Chairs,,High
351,8/14/2016,9/5/2017,Standard Shipping,351,Cherilyn Guidera,Consumer,China,Xinyi,,West,351,Office Supplies,id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi,762.45,37,0.36,208.82,11,2017,0.21,4,Binders,,High
352,7/5/2019,10/17/2018,Standard Shipping,352,Fiorenze Eastham,Corporate,Mexico,Progreso,Chihuahua,West,352,Technology,ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem,708.68,20,0.49,127.02,4,2018,0.18,8,Phones,31210,Medium
353,7/25/2020,1/10/2016,Same Day Shipping,353,Sherline Kubatsch,Consumer,Poland,BolesÅawiec,,East,353,Office Supplies,mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue,203.7,97,0.01,71.0,9,2020,0.13,7,Phones,98-430,High
354,6/3/2016,10/28/2019,Express Shipping,354,Vladimir O'Shevlin,Corporate,Philippines,Bagacay,,West,354,Office Supplies,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis,944.91,92,0.1,239.01,6,2015,0.31,3,Phones,1427,Medium
355,9/20/2015,7/22/2018,Same Day Shipping,355,Pammie Driscoll,Consumer,Indonesia,Pojok,,North,355,Office Supplies,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed,698.34,30,0.06,212.27,5,2019,0.25,1,Binders,,Low
356,7/17/2015,10/18/2017,Standard Shipping,356,Glynda Dory,Home Office,Thailand,Sung Noen,,North,356,Technology,donec ut mauris eget massa tempor convallis nulla neque libero convallis eget,416.9,67,0.43,204.51,2,2015,0.12,4,Chairs,30170,High
357,11/10/2019,10/19/2016,Standard Shipping,357,Marshall Sydenham,Home Office,Brazil,Imbituba,,North,357,Office Supplies,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit,160.3,32,0.13,231.51,9,2018,0.43,10,Chairs,88780-000,Medium
358,12/20/2017,1/5/2016,Standard Shipping,358,Kalil Shearsby,Consumer,Libya,WaddÄn,,West,358,Technology,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,942.37,20,0.22,12.83,4,2015,0.29,1,Phones,,High
359,1/2/2019,5/10/2019,Express Shipping,359,Brittaney Creamen,Home Office,Thailand,Yasothon,,East,359,Furniture,viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus,327.65,63,0.34,222.74,1,2018,0.29,3,Chairs,35000,Low
360,7/4/2018,1/4/2019,Standard Shipping,360,Lorinda Schumacher,Consumer,Malaysia,Kuching,Sarawak,East,360,Office Supplies,pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis,52.7,97,0.13,301.98,1,2019,0.47,6,Phones,93612,Medium
361,8/24/2017,6/20/2015,Express Shipping,361,Morgun Hewins,Home Office,Canada,Armstrong,British Columbia,North,361,Furniture,neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras,110.98,39,0.12,408.58,9,2015,0.08,5,Phones,M9R,Low
362,1/19/2020,5/31/2019,Express Shipping,362,Gwenora Boutwell,Home Office,Poland,Warlubie,,East,362,Furniture,sapien a libero nam dui proin leo odio porttitor id,476.9,80,0.31,304.67,11,2020,0.49,4,Chairs,86-160,Low
363,4/5/2018,8/14/2015,Same Day Shipping,363,Kaye Crossdale,Home Office,Greece,KorisÃ³s,,South,363,Office Supplies,tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit,293.46,75,0.09,36.56,4,2017,0.18,3,Chairs,,Low
364,12/9/2018,6/5/2018,Standard Shipping,364,Aubree Grzegorzewski,Consumer,Kenya,Kitale,,East,364,Office Supplies,amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu,991.98,62,0.42,458.88,5,2015,0.34,10,Chairs,,Medium
